Timestamp,Type of Publication,Title,Abstract,Authors/Editors,Information,Editor,Taggs,Other:,Issue,Journal
1/6/2012 10:44:22,Book,Social Networking and Community Behavior Modeling: Qualitative and Quantitative Measures,"Social networks have emerged as a major trend in computing and social paradigms in the past few years. The social network model helps to inform the study of community behavior, allowing qualitative and quantitative assessments of how people communicate and the rules that govern communication.
IGI Global’s newest release, Social Networking and Community Behavior Modeling: Qualitative and Quantitative Measures provides a clear and consolidated view of current social network models. This work explores new methods for modeling, characterizing, and constructing social networks. Chapters contained in this book study critical security issues confronting social networking, the emergence of new mobile social networking devices and applications, network robustness, and how social networks impact the business aspects of organizations.
Topics covered in Social Networking and Community Behavior Modeling: Qualitative and Quantitative Measures include, but are not limited to:
- Business Social Networks
- Critical Issues in Social Networking
- Information Diffusion in Social Networks
- Mobile Social Networks
- Models of Social Networks
- Online Communities
- Robustness of Social Networks
- Social Network Analysis of Virtual Online Communities
- Social Network Evolution
- Social Networks and Terrorism","Maytham Safar, Khaled A. Mahdi",http://www.igi-global.com/book/social-networking-community-behavior-modeling/55315,Richard,"System Dynamics, Methods in General, Complex Systems, Social Networks",SOCNET,237,
1/6/2012 10:49:40,Article,Modelling dynamical processes in complex socio-technical systems,"In recent years the increasing availability of computer power and informatics tools has enabled the gathering of reliable data quantifying the complexity of socio-technical systems. Data-driven computational models have emerged as appropriate tools to tackle the study of dynamical phenomena as diverse as epidemic outbreaks, information spreading and Internet packet routing. These models aim at providing a rationale for understanding the emerging tipping points and nonlinear properties that often underpin the most interesting characteristics of socio-technical systems. Here, using diffusion and contagion phenomena as prototypical examples, we review some of the recent progress in modelling dynamical processes that integrates the complex features and heterogeneities of real-world systems.",Alessandro Vespignani,http://dx.doi.org/10.1038/nphys2160,Sascha,"Spatial and Ecological-Economic issues, Agent-Based Modelling",,237,Nature Physics
1/6/2012 10:54:07,Book,A Model Discipline: Political Science and the Logic of Representations,"In A Model Discipline, Kevin A. Clarke and David M. Primo turn a critical eye to the methodological approach that dominates modern political science. Clarke and Primo contend that the field's emphasis on model testing has led to a distortion of both the modeling process and the art of data analysis and cannot be logically justified. The authors argue that models should be seen as ""objects"" and thus regarded as neither true nor false. Models should instead be evaluated for their usefulness for a particular purpose. Divided into two parts, the book first establishes that current practice is not philosophy-free and rests on a number of questionable assumptions. The second part focuses on the different ways that theoretical and statistical models can be useful, and closes with a defensible justification for integrating theoretical and statistical models. A novel work of methodology, A Model Discipline offers a new perspective on long-held assumptions about the way research in the social sciences should be conducted.","Kevin A. Clarke, David M. Primo",,Richard,"Policy Making, Agent-Based Modelling, Methods in General, Complex Systems",POLMETH,237,
1/6/2012 11:02:36,Article,Sequential Evolutionary Game Simulation Characterized by Learning and Emotion,"A novel model which introduces emotion character is proposed to simulate group game process more truly. According to different kinds of agents, this model builds individual learning mechanism and Strategy mutation mechanism based on emotion character. The Simulations show that the learning ability promotes individual's even cooperation rate of game and improves group total payoff. And, simulations also show that emotion factor would lead to dramatically fluctuation, whereas has little influences on group even total payoff.","Shao Zeng-Zhen, Wang Hong-Guo, Liu Hong",http://dx.doi.org/10.1016/j.egypro.2011.10.417,Sascha,Game Theory,,237,Energy Procedia
1/6/2012 11:05:35,Article,Spatial representations are not neutral: Lessons from a participatory agent-based modelling process in a land-use conflict,"The objective of this paper is to question the increasingly common choice to build and use spatially explicit models, especially in the case of participatory agent-based modelling processes. The paper draws on a combination of lessons from literature and the case of a companion modelling process conducted in the context of a conflict about land and forest management in Northern Thailand. Using insights from negotiation theories, we analyze specifically the influence of spatial representations on the way people interacted, discussed and learnt from each other in the participatory modelling process. We argue that models that are spatially too explicit and realistic can actually impede the exploration of innovative and integrative scenarios in which ecological, social and economic objectives are mutually enriching. Indeed, spatial representations might lead to think in terms of boundaries and segregated space, and therefore prevent from thinking in terms of multifunctional space and from finding innovative and integrative solutions.","Cécile Barnaud, Christophe Le Page, Pongchai Dumrongrojwatthana, Guy Trébuil",http://dx.doi.org/10.1016/j.envsoft.2011.11.016,Sascha,"Spatial and Ecological-Economic issues, Agent-Based Modelling, Methods in General",,237,Environmental Modelling & Software
1/6/2012 11:13:49,Article,Modeling Building Occupant Network Energy consumption Decision-making: the interplay between network structure and conservation,"The exposure and diffusion of energy consumption information in building occupant peer networks has been shown to influence an individual's energy consumption decisions. In this paper, we develop an agent-based computational model for individual energy consumption behavior based on data collected during an experiment on residential energy use. We simulate the building occupants’ decision making and the information transmission process. By comparing the impact of several parameters in the network level computational model and validating the parameters in a second experimental setting, our research serves to clarify how network relations can be leveraged for modifying energy consumption behavior. Network degree and weight were identified as the major structural parameters that impact building occupants’ conservation decisions, while network size was found to have no significant impact. These findings have important implications for the design and effectiveness of residential energy feedback systems designed to promote energy conservation in residential buildings","Jiayu Chen, John E. Taylor and Hsi-Hsien Wei",http://dx.doi.org/10.1016/j.enbuild.2011.12.026,Sascha,"Spatial and Ecological-Economic issues, Social Networks",,237,Energy and Buildings
1/6/2012 12:18:02,Article,A simulation-based analysis of transition pathways for the Dutch electricity system,"Recent developments such as tighter national carbon budgets, changing economical competitiveness of the dominant fuels, new technologies, and changing end-user preferences constitute a backdrop of change for the Dutch electricity system. This study explores a range of plausible development trajectories for the system in terms of carbon emissions, fuel mix and prices with the currently employed policies and market setup. An agent-based simulation model is used in order to explore the dynamics of the system under eight different scenarios. The simulation experiments indicate the continuation of fossil fuel dominance as the energy source, and a shift from natural gas to coal seems likely in the base case. Even with CCS investments, such a development is demonstrated to cause a significant increase in carbon emissions beyond 2030, following two decades of almost-constant emission levels. In general, experiments indicate a very strong internal inertia in the system that is hard to overcome just by policies focusing on a single aspect of the system (e.g. demand, supply, or technology). It is also observed that significant reductions in carbon emissions can be attained as a joint outcome of increased green electricity demand, especially among large-scale end-users, and high carbon costs.","Gönenç Yücel, Cornelia van Daalen",http://dx.doi.org/10.1016/j.enpol.2011.12.024,Sascha,"Spatial and Ecological-Economic issues, Market Dynamics, Agent-Based Modelling",,237,Energy Policy
1/6/2012 13:40:50,Article,Modeling scale and variability in human–environmental interactions in Inner Asia,"Pastoralism represents a complex adaptive system that has existed in Inner Asia for thousands of years. The challenges of environmental change have highlighted the need to assess the potential for long-term sustainability while also considering the characteristics of systems that have the potential to maintain resilience. Here we assess the interaction between slow and fast processes and how interpretations of adaptive capacity and system resilience are affected by the scale at which observations are made. Agent-based modeling is used to identify the social and demographic interactions between landscape and weather variability for pastoralists in Inner Asia at a variety of social scales and from temporal scales of societal change ranging from a few days to 1000 years. Results indicate that the scale of abrupt changes may not be proportional to the severity or duration of the weather event, but is highly impacted by internal social factors. At the scale of individual families, highly interconnected social systems with less mobility and restricted decision making are less effective. When viewed from the vantage point of larger social units, highly interconnected kinship systems and restrictions in access to land may serve purposes that are counterproductive for individual families.","J. Daniel Rogers, Teresa Nichols, Theresa Emmerich, Maciej Latek, Claudio Cioffi-Revilla",http://dx.doi.org/10.1016/j.ecolmodel.2011.11.025,Sascha,"Spatial and Ecological-Economic issues, Societal Transitions, Agent-Based Modelling, Complex Systems, Social Networks",,237,Ecological Modelling
1/19/2012 14:43:32,Article,Incentives and regulations in bike-sharing systems with stations of finite capacity,"As of 2011, more than 200 cities around the world have a bike sharing system. In such a system, users arrive at a station, use the bike for a while and return the bike to another station. This paper presents a model taking account of the finite number of bike locations at the stations. In case of symmetry, as the system gets large, the mean field limit provides an insight of the system behavior. Convergence of the invariant measures is proved and closed form results are obtained. The influence of the parameters and of various load balancing strategies on the performance, measured by the proportion of so called problematic stations, is discussed. Even in this symmetry case, the system exhibits a poor performance. We show that simple incentives, such as suggesting users to return to the least loaded station among two, improve dramatically the situation. An asymmetric scenario is also investigated. In that case, simple incentives are not enough and regulation mechanisms, such as redistribution of the bikes by trucks, are needed. ","Christine Fricker, Nicolas Gast",http://arxiv.org/abs/1201.1178,Sascha,"Spatial and Ecological-Economic issues, Market Dynamics",,238,ArXiv e-prints
1/19/2012 14:46:38,Article,"Cooperation, structure, and hierarchy in multiadaptive games","Game-theoretical models where the rules of the game and the interaction structure both coevolve with the game dynamics—multiadaptive games—capture very flexible situations where cooperation among selfish agents can emerge. In this work, we will discuss a multiadaptive model presented in a recent Letter [ Phys. Rev. Lett. 106 028702 (2011)] as well as generalizations of it. The model captures a nonequilibrium situation where social unrest increases the incentive to cooperate and, simultaneously, agents are partly free to influence with whom they interact. First, we investigate the details of how feedback from the behavior of agents determines the emergence of cooperation and hierarchical contact structures. We also study the stability of the system to different types of noise, and find that different regions of parameter space show very different response. Some types of noise can destroy an all-cooperator (C) state. If, on the other hand, hubs are stable, then so is the all-C state. Finally, we investigate the dependence of the ratio between the time scales of strategy updates and the evolution of the interaction structure. We find that a comparatively fast strategy dynamics is a prerequisite for the emergence of cooperation.","Lee, Sungmin and Holme, Petter and Wu, Zhi-Xi",doi:10.1103/PhysRevE.84.061148,Sascha,Game Theory,,238,Phys. Rev. E
1/19/2012 14:50:12,Article,The Open Knowledge Foundation: Open Data Means Better Science,"Data provides the evidence for the published body of scientific knowledge, which is the foundation for all scientific progress. The more data is made openly available in a useful manner, the greater the level of transparency and reproducibility and hence the more efficient the scientific process becomes, to the benefit of society. This viewpoint is becoming mainstream among many funders, publishers, scientists, and other stakeholders in research, but barriers to achieving widespread publication of open data remain. The Open Data in Science working group at the Open Knowledge Foundation is a community that works to develop tools, applications, datasets, and guidelines to promote the open sharing of scientific data. This article focuses on the Open Knowledge Definition and the Panton Principles for Open Data in Science. We also discuss some of the tools the group has developed to facilitate the generation and use of open data and the potential uses that we hope will encourage further movement towards an open scientific knowledge commons.",Jennifer C. Molloy,doi:10.1371/journal.pbio.1001195,Sascha,Methods in General,,238,PLoS Biol
1/19/2012 14:52:19,Book,Coherence in the Midst of Complexity: Advances in Social Complexity Theory,"Complexity and emergence (the appearance and impact of the new) can be the bane of managers and their organizations.  Both complexity and emergence threaten to upset adherence to predefined categories, which supposedly allows for efficiency.  Indeed, traditional management thinking focuses on a retrospective coherence where ideas and events are assigned to categories, the categories are labeled, and outliers are treated as statistical deviants.  The study of how such attributed (retrospective) sense-making breaks down in and around organizations is the focus of social complexity theory. Coherence in the Midst of Complexity discusses the social complexity approach, where dialogue and stories allow for the degrees of freedom needed for the opportunities of emergence to take root.   The book focuses on the experience of coherence and how such experiential lessons differ from the establishment and maintenance of categories and labels.   The authors offer a four-fold logic for discussing experiential coherence and the embrace of emergence in organizations of all sizes. ","Hugo Letiche, Michael Lissack, Ron Schultz",http://www.amazon.com/dp/023033850X/ref=as_li_ss_til?tag=compldiges-20&camp=0&creative=0&linkCode=as4&creativeASIN=023033850X&adid=0Q6FR13ND1JYS02S19PP&,Sascha,"Societal Transitions, System Dynamics, Complex Systems",,238,Palgrave Macmillan
1/19/2012 18:06:42,Article,Integrated ecosystem model for simulating land use allocation,"The impacts of human activities on the natural environment are becoming more and more pronounced. One of the most obvious areas of concern is land use and land cover change. As a result, projects such as Urbanization and Global Environmental Change (UGEC) launched by the International Human Dimension Programme on Global Environmental Change (IHDP) and the Global Land Project (GLP) jointly proposed by IHDP and IGBP were developed to study the interactions between human activities, land systems, and natural environmental change. Based on a biophysical approach, urban energy theory and Multi-Objective Land Allocation (MOLA), the research presented here develops an integrated ecosystem model for the Taipei-Taoyuan area of Taiwan to enhance understanding of the interactions among energy flows, land use preferences and land use change. This paper illustrates how the joint application of an integrated ecosystem model with MOLA can be used in the simulation of land cover change in a region moving from an agricultural landscape to an urbanized system. The integrated ecosystem model also mimics the interactions between human preferences on land use and development allocations in socio-economic systems and potential material and energy flows in ecosystems with high spatial resolution.","Szu-Hua Wang, Shu-Li Huang, William W. Budd",http://dx.doi.org/10.1016/j.ecolmodel.2011.12.009,Sascha,Spatial and Ecological-Economic issues,,238,Ecological Modelling
1/19/2012 18:18:42,Article,On the Peter Principle: An agent based investigation into the consequential effects of social networks and behavioural factors,"The Peter Principle is a theory that provides a paradoxical explanation for job incompetence in a hierarchical organisation. It argues that should staff be competent at a given level, their competence may not be implicit at higher levels due to the differences in the skill set required. Furthering the work of a recent investigation into the Peter Principle utilising agent based simulation, this paper explores external factors upon varying promotion strategies to assess efficiency. Through additional elements of social networks and organisational thought, a more representative view of workplace interaction is presented. Results of the simulation found that although the Peter Principle affects efficiency, it may not be to the levels previously suggested. Furthermore promotion on merit provided the most favourable maximum and minimum efficiency margins, given the absence of clear evidence pertaining to the existence of the Peter Principle.",Angelico Fetta and Paul Harper and Vincent Knight and Israel Vieira and Janet Williams,http://dx.doi.org/10.1016/j.physa.2011.12.053,Sascha,"Societal Transitions, Social Networks",,238,Physica A: Statistical Mechanics and its Applications
1/20/2012 12:32:33,Book,Coming Home the Book,,Charles Kalev Ehin has a new book out that partially deals with the disintegration of a tyrannical systems through informal social networks. It's based on personal experiences before and after WW II.,http://www.cominghomethebook.com,Richard,"Policy Making, Social Conflict and Social Simulation, Societal Transitions, System Dynamics, Methods in General, Complex Systems",SOCNET,OFF TOPIC,
1/20/2012 12:34:36,Article,"Knowledge, Networks, and Knowledge Networks: A Review and Research Agenda","A large and growing body of empirical research shows that social relationships and the networks these relationships constitute are influential in explaining the processes of knowledge creation, diffusion, absorption, and use. The authors refer to such networks as “knowledge networks.” They advance an understanding of knowledge networks at multiple levels by conducting a systematic review and analysis of empirical research published on this topic in leading management, psychology, sociology, and economics journals. The authors develop a comprehensive framework that organizes the knowledge networks literature, which they use to review extant empirical research within and across multiple disciplines and levels of analysis. They identify points of coherence and conflict in theoretical arguments and empirical results within and across levels and identify emerging themes and promising areas for future research.","Corey Phelps, Ralph Heidl, Anu Wadhwa",http://jom.sagepub.com/content/early/2012/01/04/0149206311432640.abstract,Richard,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems, Social Networks",SOCNET,238,Journal of Management
2/2/2012 11:14:06,Article,Evolutionary dynamics in finite populations can explain the full range of cooperative behaviors observed in the centipede game,"Classical economic models make behavioral predictions based on the assumption that people are fully rational and care only about maximizing their own payoffs. Although this approach successfully explains human behavior in many situations, there is a wealth of experimental evidence demonstrating conditions where people deviate from the predictions of these models. One setting that has received particular attention is offered by fixed length repeated games. Iterating a social dilemma can promote cooperation through direct reciprocity, even if it is common knowledge that all players are rational and self-interested. However, this is not the case if the length of the game is known to the players. In the final round, a rational player will defect, because there is no future to be concerned with. But if you know the other player will defect in the last round, then you should defect in the second to last round, and so on. This logic of backwards induction leads to immediate defection as the only rational (sub-game perfect Nash equilibrium) strategy. When people actually play such games, however, immediate defection is rare. Here we use evolutionary dynamics in finite populations to study the centipede game, which is designed to explore this issue of backwards induction. We make the following observation: since full cooperation can risk-dominate immediate defection in the centipede game, stochastic evolutionary dynamics can favor both delayed defection and even full cooperation. Furthermore, our evolutionary model can quantitatively reproduce human behavior from two experiments by fitting a single free parameter, which is the product of population size and selection intensity. Thus we provide evidence that people’s cooperative behavior in fixed length games, which is often called ‘irrational’, may in fact be the favored outcome of natural selection.","David G. Randa, Martin A. Nowak",http://dx.doi.org/10.1016/j.jtbi.2012.01.011,Sascha,Game Theory,,239,Journal of Theoretical Biology
2/2/2012 11:16:32,Article,On the engineering of agent-based simulations of social activities with social networks,"Models of how people move around cities play a role in making decisions about urban and land-use planning. Previous models have been based on space and time, and have neglected the social aspect of travel. Recent work on agent-based modelling shows promise as a new approach, especially for models with both social and spatial elements.
This paper demonstrates the design and implementation of an agent-based model of social activity generation and scheduling for experimental purposes to explore the effects of social space in addition to physical space. As a side-effect, the paper discusses the need for and requirements on structured design of agent-based models and simulations.","Nicole Ronald, Virginia Dignum, Catholijn Jonker, Theo Arentze, Harry Timmermans",http://dx.doi.org/10.1016/j.infsof.2011.12.004,Sascha,"Spatial and Ecological-Economic issues, Agent-Based Modelling, Social Networks",,239,Information and Software Technology
2/2/2012 20:28:31,Article,Towards a theoretical framework for analyzing integrated socio-environmental systems,"This article addresses two major challenges for an integrated analysis of socio-environmental systems, namely the diversity of contributing disciplines and the wide spectrum of temporal and spatial scales. Archaeology, the geosciences and socio-cultural anthropology provide information relating to a diversity of specific time series and spatial distribution maps in order to answer questions relating to the impact of environmental and anthropogenic factors in population growth and migration processes. A model based on the key idea of adaptive cycles as it was initially developed in resilience research can be productively employed to bridge the diversity of disciplines and to integrate the diversity of data that they provide. This article outlines first steps towards recognizing similar patterns across a wide spectrum of empirical observations. It is exploratory in its attempt to trace these patterns across different layers of understanding the complexity of human-environment interaction. [...] an adaptive cycle model is outlined, with phases of growth, conservation, distortion and reorganization. The model helps to infer internal dynamics in the diverse environmental and social domains without reducing one domain to another while still connecting evidence from a host of different sources. More generally, such a model could help in understanding features of non-linearity, multifactoral relations, scale dependency and time-lags which seem to be typical for the complex dynamics of integrated socio-environmental systems.","Thomas Widlok, Anne Aufgebauer, Marcel Bradtmöller, Richard Dikau, Thomas Hoffmann, Inga Kretschmer, Konstantinos Panagiotopoulos, Andreas Pastoors, Robin Peters, Frank Schaebitz, Manuela Schlummer, Martin Solich, Bernd Wagner, Gerd-Christian Weniger and Andreas Zimmermann",http://dx.doi.org/10.1016/j.quaint.2012.01.020,Sascha,"Spatial and Ecological-Economic issues, Societal Transitions, Complex Systems",,239,Quaternary International
2/2/2012 20:30:46,Article,Evolutionary model of the growth and size of firms,"The key idea of this model is that firms are the result of an evolutionary process. Based on demand and supply considerations the evolutionary model presented here derives explicitly Gibrat’s law of proportionate effects as the result of the competition between products. Applying a preferential attachment mechanism for firms, the theory allows to establish the size distribution of products and firms. Also established are the growth rate and price distribution of consumer goods. Taking into account the characteristic property of human activities to occur in bursts, the model allows also an explanation of the size–variance relationship of the growth rate distribution of products and firms. Further the product life cycle, the learning (experience) curve and the market size in terms of the mean number of firms that can survive in a market are derived. The model also suggests the existence of an invariant of a market as the ratio of total profit to total revenue. The relationship between a neo-classic and an evolutionary view of a market is discussed. The comparison with empirical investigations suggests that the theory is able to describe the main stylized facts concerning the size and growth of firms.",Joachim Kaldasch,http://dx.doi.org/10.1016/j.physa.2012.01.027,Sascha,Market Dynamics,,239,Physica A: Statistical Mechanics and its Applications
2/3/2012 10:21:05,Article,Is Dunbar's Number Up?,"This paper is an author response to three commentaries, by Robert Kraut and Itamar Rosenn (2011), Barry Wellman (2011) and Mark van Vugt (2011), on our article entitled ‘Relationships and the social brain: Integrating psychological and evolutionary perspectives’(Sutcliffe, Dunbar, Binder, & Arrow, 2011).
",Robert Kraut and Itamar Rosenn,http://onlinelibrary.wiley.com/doi/10.1111/j.2044-8295.2011.02085.x/full,Richard,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems, Social Networks",SOCNET,239,British Journal of Psychology 102
2/3/2012 10:55:20,Article,Just published: Social Networks in History. REDES journal,"The publication of volume 21 concerned with Network analysis and history : methods, approaches, questions edited by Claire LEMERCIER, Sandro GUZZI-HEEB and Michel BERTRAND. You can access it freely.

Articles are in English, Spanish or French.","Claire Lemercier, Sandro Guzzi-Heeb, Michel Bertrand",http://revista-redes.rediris.es,Richard,"Policy Making, Social Conflict and Social Simulation, Societal Transitions, System Dynamics, Methods in General, Social Networks",SOCNET,OFFTOPIC,REDES 
2/3/2012 10:59:21,Book,Models of Science Dynamics: Encounters Between Complexity Theory and Information Sciences,"This book aims to review and describe major threads in mathematical modelling of the science system. The model classes we aim to cover are stochastic and statistical models, system dynamics approaches, agent-based simulations, population dynamics models, complex network models. This list should not be understood as exclusive. Other topics relevant in the context of the book are: Social network analysis and sociological models; entropy and information measures; role of geographic models; modelling individual scientific biographies; etc. Model classes often combine descriptive and predictive elementsâ€”this book places a strong emphasis on the latter. Each model class will be covered by one chapter, which includes a general introduction, extended literature review, s ample models and applications.","Andrea Scharnhorst, Katy Börner and Peter van den Besselaar. With contributions from: Katy Boerner, Kevin W. Boyack, Stasa Milojevic, Steven Morris, Diana Lucio-Arias, Nikolay K. Vitanov, Marcel R. Ausloos, Nicolas Payette, Matthias Hanauske, Franc Mali, Luka Kronegger, Patrick Doreian, Anuska Ferligoj, Filippo Radicchi, Santo Fortunato, and Alessandro Vespignani, Peter van den Besselaar",http://www.springerlink.com/content/978-3-642-23067-7/contents/,Richard,"Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems, Social Networks",SOCNET,239,Understanding Complex Systems
2/3/2012 17:51:17,Article,Limited memory can be beneficial for the evolution of cooperation,"In this study we analyze the effect of working memory capacity on the evolution of cooperation and show a case in which societies with strongly limited memory achieve higher levels of cooperation than societies with larger memory. Agents in our evolutionary model are arranged on a network and interact in a Prisoner's dilemma with their neighbors. They learn from their own experience and that of their neighbors in the network about the past behavior of others and use this information when making their choices. Each agent can only process information from her last h interactions. We show that if memory (h) is too short, cooperation does not emerge in the long run. A slight increase of memory length to around 5-10 periods, though, can lead to largely cooperative societies. Longer memory, on the other hand, is detrimental to cooperation in our model.","Gergely Horváth, Jaromír Kovárík, Friederike Mengel",http://dx.doi.org/10.1016/j.jtbi.2012.01.034,Sascha,Game Theory,,239,Journal of Theoretical Biology
2/16/2012 15:13:34,Article,Saint Matthew strikes again: An agent-based model of peer review and the scientific community structure,"This paper investigates the impact of referee reliability on the quality and efficiency of peer review. We modeled peer review as a process based on knowledge asymmetries and subject to evaluation bias. We tested various levels of referee reliability and different mechanisms of reviewing effort distribution among agents. We also tested different scientific community
structures (cohesive vs. parochial) and competitive science environments (high vs. low competition). We found that referee behavior drastically affects peer review and an equal distribution of the reviewing effort is beneficial only if the scientific community is homogeneous and referee reliability is the rule. We also found that the Matthew effect in the allocation of resources and credit is inherent to a ‘winner takes all’ well functioning science system, more than a consequence of evaluation bias.",Flaminio Squazzoni and Claudio Gandelli,http://www.sciencedirect.com/science/article/pii/S1751157711001179,Other,Agent-Based Modelling,Flaminio Squazzoni squazzon@eco.unibs.it,240,Journal of Informetrics
2/16/2012 20:58:35,Article,War Games: Simulating Collins’ Theory of Battle Victory,"Collins’ recent theory on battle dynamics is converted into a system of interconnected equations and simulated. Between evenly matched armies, initial advantages are shown to be difficult to overcome due to the numerous reinforcing pathways throughout the model. Morale advantages are shown to lead to quick victories, while material advantages lead to longer wars often won through attrition. A simulation of the Civil War is provided that appears to coincide with historical reality. The implications of these simulations for Collins’ broader theory are briefly discussed.","Jesse B. Fletcher, Jacob Apkarian, Anthony Roberts, Kirk Lawrence, Christopher Chase-Dunn, and Robert A. Hanneman",http://escholarship.org/uc/item/7hk4279k,Sascha,Social Conflict and Social Simulation,,240,Cliodynamics: The Journal of Theoretical and Mathematical History
2/16/2012 21:03:09,Article,Conditional strategies and the evolution of cooperation in spatial public goods games,"The fact that individuals will most likely behave differently in different situations begets the introduction of conditional strategies. Inspired by this, we study the evolution of cooperation in the spatial public goods game, where besides unconditional cooperators and defectors, also different types of conditional cooperators compete for space. Conditional cooperators will contribute to the public good only if other players within the group are likely to cooperate as well, but will withhold their contribution otherwise. Depending on the number of other cooperators that are required to elicit cooperation of a conditional cooperator, the latter can be classified in as many types as there are players within each group. We find that the most cautious cooperators, such that require all other players within a group to be conditional cooperators, are the undisputed victors of the evolutionary process, even at very low synergy factors. We show that the remarkable promotion of cooperation is due primarily to the spontaneous emergence of quarantining of defectors, which become surrounded by conditional cooperators and are forced into isolated convex ""bubbles"" from where they are unable to exploit the public good. This phenomenon can be observed only in structured populations, thus adding to the relevance of pattern formation for the successful evolution of cooperation. ","Attila Szolnoki, Matjaz Perc",http://arxiv.org/abs/1201.5626,Sascha,Game Theory,,240,Phys. Rev. E / ArXiv e-prints
2/16/2012 21:06:44,Article,Noise-induced volatility of collective dynamics,"Noise-induced volatility refers to a phenomenon of increased level of fluctuations in the collective dynamics of bistable units in the presence of a rapidly varying external signal, and intermediate noise levels. The archetypical signature of this phenomenon is that—beyond the increase in the level of fluctuations—the response of the system becomes uncorrelated with the external driving force, making it different from stochastic resonance. Numerical simulations and an analytical theory of a stochastic dynamical version of the Ising model on regular and random networks demonstrate the ubiquity and robustness of this phenomenon, which is argued to be a possible cause of excess volatility in financial markets, of enhanced effective temperatures in a variety of out-of-equilibrium systems, and of strong selective responses of immune systems of complex biological organisms. Extensive numerical simulations are compared with a mean-field theory for different network topologies.","Georges Harras, Claudio J. Tessone, and Didier Sornette",DOI: 10.1103/PhysRevE.85.011150,Sascha,"Complex Systems, Social Networks",,240,Phys. Rev. E
2/16/2012 21:14:07,Article,Knowledgeable individuals lead collective decisions in ants,"[...] it is widely believed that self-organised decisions are evenly shared among all or a subset of individuals acting as decision-makers, unless there are significant conflicts of interests among group members. Here, we show that certain individuals are disproportionately influential in self-organised decisions in a system where all individuals share the same interests: nest site selection by the ant Temnothorax albipennis. Workers that visited a good available nest site prior to emigration (the familiar nest) memorised its location, and later used this memory to navigate efficiently and find that nest faster than through random exploration. Additionally, these workers relied on their private information to expedite individual decisions about the familiar nest. This conferred a bias in favour of familiar nests over novel nests during emigrations. Informed workers were shown to have a significantly greater share in both recruitment and transport to the familiar nest than naïve workers. This suggests that they were the main determinants of the collective preference for familiar nests, and thus contributed greatly to enhance collective performance. Overall, these results indicate that self-organised decisions are not always evenly shared among decision-makers, even in systems where there are no conflicts of interest. Animal groups may instead benefit from well-informed, knowledgeable individuals acting as leaders in decisions. ","Nathalie Stroeymeyt, Nigel R. Franks and Martin Giurfa",doi: 10.1242/​jeb.059188 ,Sascha,Complex Systems,,240,Experimental Biology
2/16/2012 21:24:55,Article,Consensus in networks of mobile communicating agents,"Populations of mobile and communicating agents describe a vast array of technological and natural systems, ranging from sensor networks to animal groups. Here, we investigate how a group-level agreement may emerge in the continuously evolving network defined by the local interactions of the moving individuals. We adopt a general scheme of motion in two dimensions and we let the individuals interact through the minimal naming game, a prototypical scheme to investigate social consensus. We distinguish different regimes of convergence determined by the emission range of the agents and by their mobility, and we identify the corresponding scaling behaviors of the consensus time. In the same way, we rationalize also the behavior of the maximum memory used during the convergence process, which determines the minimum cognitive/storage capacity needed by the individuals. Overall, we believe that the simple and general model presented in this paper can represent a helpful reference for a better understanding of the behavior of populations of mobile agents. ","Andrea Baronchelli, Albert Diaz-Guilera",http://arxiv.org/abs/1110.2186,Sascha,"Game Theory, Complex Systems, Social Networks",,240,Phys. Rev. E / ArXiv e-prints
2/16/2012 22:16:21,Article,Disorder induced phase transition in kinetic models of opinion dynamics,"We propose a model of continuous opinion dynamics, where mutual interactions can be both positive and negative. Different types of distributions for the interactions, all characterized by a single parameter p denoting the fraction of negative interactions, are considered. Results from exact calculation of a discrete version and numerical simulations of the continuous version of the model indicate the existence of a universal continuous phase transition at p=pc below which a consensus is reached. Although the order–disorder transition is analogous to a ferromagnetic–paramagnetic phase transition with comparable critical exponents, the model is characterized by some distinctive features relevant to a social system.","Soumyajyoti Biswas, Arnab Chatterjee, Parongama Sen",http://dx.doi.org/10.1016/j.physa.2012.01.046,Sascha,"Policy Making, Social Conflict and Social Simulation",,240,Physica A: Statistical Mechanics and its Applications
