Timestamp,Title,Content,URL,Editor,Other:,Taggs,Issue
7/21/2012 21:28:26,The Data Horizon Survey,"As part of the ESRC funded Digital Social Research programme, researchers are conducting a scoping review of the changes in the social science data landscape and the innovations that will be necessary to use social science data in the future. Understanding the changes is vital for the planning and development of the social science resource base and for the training of the next generation of social science researchers.

Authors would be grateful if you could answer this short scoping questionnaire.

It should only take around 10-15 minutes to complete and your input is very important. You will also be entered into the prize draw for £50 of book vouchers.

All responses will be treated confidentially.

Please forward this email on to anyone who you think might be willing to complete the survey.",https://selectsurveys.humanities.manchester.ac.uk/TakeSurvey.aspx?SurveyID=DATA_HORIZONS,Richard,SocNet,"Spatial and Ecological-Economic issues, Societal Transitions, Agent-Based Modelling, Methods in General, Complex Systems",251
7/21/2012 21:35:42,"Opportunity to visit Dunedin, New Zealand (funding available)","On behalf of Prof. Michael Winikoff(Head of Department of Information Science):

""Dear agents colleagues,

We currently have some (limited) funding to support visits to the Information Science department, here at Otago University (Dunedin, New Zealand).

We're looking for people who are strong researchers who are able to visit for an extended period (e.g. 2+ months later in 2012, or early 2013), and who would have potential to collaborate with members of the department. 

The department has a strong agents group who conduct work in a wide range of areas including: norms and norm emergence, agent platforms, agent-oriented software engineering, workflow systems, and social expectations. 

I'd appreciate it if you could circulate this to anyone that you know who may be interested.

To express interest, please contact me.
Thanks!""",michael.winikoff@otago.ac.nz,Richard,agents,"Agent-Based Modelling, Methods in General, Complex Systems",251
7/21/2012 21:36:54,FIPA wants you!,"On behalf of Prof. Marc-Philippe Huget (FIPA General Chair):

""FIPA, the standard body for agents and multiagent
systems, is certainly known from most of you thanks to its
specifications from FIPA ACL, its protocols and its implementations in
JADE to name one but do you know that FIPA is part of IEEE?

FIPA is about proposing its specifications as IEEE Standards. Obviously,
upgrading from FIPA specifications to IEEE Standards represents a
significant effort. As a consequence, FIPA is interested in augmenting
its number of members for working on the specifications and on reviewing
them.

Be part of this effort, join FIPA.

For those interested, send me (email:Marc-Philippe.Huget@univ-savoie.fr)
an email and you will be added as member of FIPA.

Note: Vote on specifications will only be available for active members (and IEEE member), that is members working actively on specifications.

Note 1: Membership for 2012 is free. No decision is made for the moment
for following years.

Do not hesitate to contact me if you need more information. Please
circulate widely this call inside the agent community.""",http://www.fipa.org,Richard,agents,"Agent-Based Modelling, Methods in General, Complex Systems",251
7/21/2012 21:38:32,MUSKETEER 1.0 - Tool for Multiscale Network Generation,"On behalf of Ilya Safro (Mathematics and Computer Science Division, Argonne National Laboratory):

""We release a new network generation tool MUSKETEER (Multiscale Entropic Network Generator). MUSKETEER generates highly realistic synthetic network data for multiple domains. The tool has been validated in domains such as epidemiological networks, social networks, finite-element meshes, power grids as well as small-world and scale-free networks. MUSKETEER takes empirical network data, which it coarsens and then refines through the multiscale framework (V-cycle). During the refinement phase, it introduces user-controlled perturbations which lead to high-entropy changes of the original data. The problem of network generation can be formulated at all levels of the multiscale hierarchy (depending on the user's preferences to change the entire structure of the network or only several particular scales). The proposed multiscale framework can easily incorporate new features such as invariants that have to be preserved in the generated network. MUSKETEER supports node and edge labels and attributes, multiple network formats.

* Open source based on Python's NetworkX API

Link to preprint: http://arxiv.org/abs/1207.4266

We would appreciate your feedback on the multiscale strategy for network generation and the software.""",http://www.mcs.anl.gov/~safro/musketeer/,Richard,SocNet,"Methods in General, Complex Systems, Social Networks",251
8/4/2012 10:16:02,First Announcement ESSA 2013 Conference,"9th European Social Simulation Association Conference
Warsaw School of Economics, Warsaw, Poland
September 16-20, 2013

The European Social Simulation Association and Warsaw School of Economics, Division of Decision Analysis and Support invite researchers and scholars interested in applications and theoretical foundations of simulation
modeling in social sciences to participate in the 9th European Social Simulation Association Conference.

The conference aims to provide an interdisciplinary forum for social scientists, theorists, applied researchers and simulation modelers to cooperate and exchange ideas concerning state of the art in methods and applications of computational social sciences.",http://www.essa2013.org,Richard,Andreas Ernst,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",252
8/4/2012 10:31:50,Pajek and PajekXXL 3.05 (32 and 64 bit) ,"Another community detection algorithm: VOS Clustering (Waltman and van Eck, http://www.vosviewer.com/)is now implemented in Pajek 3.05.

Implementation of Louvain community detection algorithm was further speeded up.

Entering parameters for several procedures (e.g. random network generators) was simplified: instead of one input box for each parameter, now only one input box with all parameters that must be entered appears. ",http://mrvar.fdv.uni-lj.si/pajek,Richard,Socnet,"Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",252
8/4/2012 10:32:47,Risks-Benefits Analysis Framework of Social Network Site Intention to Use,"Gohar Feroz is conducting a research on social media use behavior and needs your help to answer the following survey. 

The survey has 29 items and will take three to four minutes on average. Any individuals who have an experience with the social network sites (e.g. Facebook, Google+, LinkedIn, Twitter, and MySpace) may take the survey.",https://docs.google.com/spreadsheet/viewform?formkey=dHFVNFlFbWlxdXowSUZIS2tOc2MzZGc6MQ#gid=0,Richard,Socnet,Social Networks,252
8/17/2012 12:24:33,Groningen Center for Social Complexity Studies,"Recently the Groningen Center for Social Complexity Studies has started. Info can be found at: http://www.rug.nl/gcscs
Mind that you can join our Linkedin group and follow us on twitter to keep undated about our activities.",http://www.rug.nl/gcscs,Richard,,,253
8/17/2012 15:31:39,OpenABM’s New NSF Model Library,"The Network for Computational Modeling for the Social and Ecological Sciences (CoMSES) and the OpenABM.org team are proud to announce the official release of the NSF Model Library, replacing the original OpenABM Model Archive. The NSF Model Library is the result of over a year’s worth of programming and design work to replace the original model archive software with a more flexible and user-friendly framework for storing and sharing modeling code and documentation.

 Features of the library include:
 Improved browsing with sorting by title, author, and submission dates.
 Screenshots and videos can be uploaded to a model.
 Full keyword tag support allowing models to be searched and browsed by related keywords.

 The Model Library is actively being developed, and more features and improvements are on the way. Visit OpenABM today to check out the model library.

 If you have any models you would like to share with the community, please feel free to add them to our growing library.  If you have previously submitted model(s) to the library, we would appreciate if you would take some time to verify that the migration properly preserved its data.",http://www.openabm.org/forum/2447,Richard,OpenABM,"Agent-Based Modelling, Methods in General, Complex Systems",253
8/17/2012 15:32:48,Version 2 of U.S. Synthetic Population Database Available,"Last January, RTI announced the availability of Version 1 of the U.S. Synthetic Population based on 2005-2009 ACS 5-year population estimates [See prior openabm post on 1/19/2012].

This new Version 2 is available from the MIDAS portal at https://www.epimodels.org/midas/Rpubsyntdata1.do.

The quick start guide has also been updated and provides basic information about the production methodologies and the file formats (https://www.epimodels.org/midasdocs/SynthPop/2005-2009_synth_pop_ver2_qu...).

The database was created by RTI International (http://www.rti.org) under a grant from the National Institutes of General Medical Sciences called the 'Models of Infectious Disease Agent Study' (or MIDAS, (http://www.nigms.nih.gov/Research/FeaturedPrograms/MIDAS/)).

Contact for further info: If you have questions about the data, how to access, it our how to use it, please contact Bill Wheaton (wdw@rti.org) for more information.",https://www.epimodels.org/midas/Rpubsyntdata1.do,Richard,OpenABM,"Spatial and Ecological-Economic issues, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems, Social Networks",253
8/17/2012 16:42:52,Call for Authors: CALL FOR AUTHORS: Encyclopedia of Social Media and Politics,"Social media are revolutionizing and galvanizing politics in the United States and around the world. Old modes and methods of political communication from elites to the masses (top down) and from the masses to elites (bottom up) are being rapidly displaced by new social media, and activists are building new movements and protests using social media to alter mainstream political agendas. Members of Congress now routinely turn to Twitter to spar with partisan opponents or broadcast messages to constituents, and use YouTube to post their latest campaign advertisements. The power of social media in politics is not isolated to the United States. In the popular uprisings triggered by the Arab Spring social media have played an enormous part in the organizing of protests and keeping dissident voices from being completely stifled by repressive regimes, despite attempts by those regimes to restrict access to the Internet and social media platforms or technologies. In approximately 400 signed articles, this 2-volume reference work will cover the phenomenon of social media and politics in an A-to-Z format.

If you would like to contribute to building a truly outstanding reference with the Encyclopedia of Social Media and Politics, please contact Lisbeth Rogers by the e-mail politics@golsonmedia.com. Please provide a brief summary of your academic/publishing credentials in related disciplines. She will provide you with the submission guidelines as well as a sample article for your review.",,Richard,Socnet,"Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",253
8/31/2012 17:26:36,Online Survey on Application Impact of Multiagent Systems and Technologies,"On behalf of Joerg P. Mueller and Klaus Fischer: ""While research on MAS&T is thriving, there are only few attempts to study the application impact this research and technology has had so far -- beyond publications in scientific journals and conferences (which usually do not select work on the grounds of application impact).

We are therefore currently carrying out a survey on application impact of MAS&T. As a first step, we are collecting pointers to important deployed work with practical impact in the area of MAS&T, academic as well as industrial, labeled ""agents / MAS"" or differently. Based on the input we receive, we are going to look in more detail at the most promising / often referred to work in a second stage.

To support the collection of data, we have prepared an online survey. Here we ask for the help of the community.""",http://winf.in.tu-clausthal.de/jpm/agent-survey ,Richard,agents-request,"Agent-Based Modelling, Methods in General",254
8/31/2012 17:29:26,EPSA/PSRM reception at APSA,"The European Political Science Association (EPSA) is launching a new general interest political science journal ""Political Science Research and Methods"" (PSRM) published by Cambridge University Press. The first issue will be launched at the EPSA general conference in Barcelona, June 2013. The editorial team consists of Cameron Thies (Iowa) and Vera Troeger (Warwick) as editors-in-chief, as well as Ken Benoit (LSE), Simon Hug (Geneva) and Francesco Squintani (Warwick) as associate editors. The editors as well as the association are interested in publishing rigorous work (theoretical and/or empirical) in all sub-fields and neighboring disciplines of political science. The CUP journal website can be found below.


In order to introduce and celebrate this new publishing outlet, the Economics Department at the University of Warwick is sponsoring a PSRM reception during this year's APSA in New Orleans (open bar and snacks).
Date: Friday, 31 August, 7.30pm
Location: Marriott La Galerie 2",http://journals.cambridge.org/action/displayJournal?jid=RAM,Richard,POLMETH,"Policy Making, Agent-Based Modelling, Methods in General",254
8/31/2012 17:59:59,One-Day Introduction to Networks Course,"The political networks section of the American Political Science Association has organized a short course on ""Introduction to Political Network Analysis"", which will be on  Wednesday, Aug 29, 2012, 9:30am-5pm in Sheraton Gallier B at the APSA Annual Meeting in New Orleans.  The fee for the course is $25 for faculty and $10 for graduate students.  At the moment, we still have about 15 seats open in the course.",https://www.apsanet.org/mtgs/program_2012/program.cfm?event=1512331,Richard,SOCNET,"Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",254
8/31/2012 18:31:55,Invitation: distributed research lab,"As several socnet members are actively involved in the learning analytics community, a new initiative by the Society for Learning Analytics Research (http://www.solaresearch.org/) might be of interest to researchers and/or doctoral students: Distributed Research Lab: http://www.distributedlab.net/

The distributed lab is akin to the open science movement and will operate much like an on campus lab with regular peer/faculty feedback on student research activity, methodology, etc. With the growing interest in analytics in education, developing a solid research base is an important priority for researchers. (We are planning annual face-to-face summer schools to provide a more ""blended"" experience for participants).

If you or possibly your students are interested in joining, please share the above link with them and/or contact me for more info on the initiative, and expectations of researchers and students.",http://www.solaresearch.org/,Richard,SOCNET,"Social Conflict and Social Simulation, System Dynamics, Methods in General, Complex Systems, Social Networks",254
8/31/2012 21:25:47,ESSA 2012 Elections,"Dear ESSA members, 

this term of the ESSA's president, secretary, treasurer, and management committee has come to an end and it's now time to elect a new team. Voting has been made very easy: The election takes place in our new ESSA website

http://www.essa.eu.org

Please go to that website and log in. If you have not updated your password on the new website, no problem: Just follow the instructions on the front page and you will be sent a new PW within seconds. 

To vote, after you logged in, go to the red tab. You'll find information about the candidates and the voting page ""vote for candidates"" under that tab. The system keeps track of your vote, and its anonymous. 

All this takes no more than two minutes. Help us to keep the voter participation high as it should be for an association like ours! 

The poll is open until Wednesday, 12 Sept 2012 in the evening. The results will be presented at the ESSA conference dinner in Salzburg, Thursday night, 13 Sept.

Best regards, 
--Andreas Ernst",http://www.essa.eu.org,Richard,,"Agent-Based Modelling, Methods in General",254
9/22/2012 11:28:54,Call for proposals agent and multiagent system schools,"
The International Foundation for Autonomous Agents and Multiagent Systems (IFAAMAS) invites proposals for Agent and Multiagent System Schools from countries or regions that have been traditionally under-represented in the AAMAS conference (International Joint Conference on Autonomous Agents and Multiagent Systems). For more information on the conference series, please look at www.aamas-conference.org

The intent is to encourage further participation of researchers from such countries in AAMAS, and to foster research in the field of agent and multiagent systems. Attendees at such schools can be from academia (typically graduate students but also faculty looking to enter the field) or from industry and government.
",http://ifaamas.org/,Richard,agents-request,"Agent-Based Modelling, System Dynamics, Methods in General, Complex Systems",256
9/22/2012 11:31:31,"Online Lectures on ""Discovery and Verification in Social and Political Science...""","I am pleased to announce the availability for online viewing of three lectures given at the Department of Political Science at Texas A&M University in our new lecture series “Discovery and Verification in Social and Political Science:  New Perspectives on the Role of Research Methodology.""   This series features prominent scholars lecturing on unusual research challenges in our discipline and how we might overcome them.  

Three such lectures were given during the inaugural 2011-2012 academic year – by Christopher Achen, David Collier, and Arthur “Skip” Lupia – and they are now publicly available online for the benefit of the political science community at large.

These lecture videos can be accessed online at media.matrix.tamu.edu.  On the website home page type:  Political science in the SearchMediaMatrix window.  A list of videos linked to that keyword will appear, and these three will be at the top.  Clicking on the title of a video will open a new screen that shows the lecture.  One must have an up to date version of Adobe Flash Player, however, or the videos will not open and play.",http://mediamatrix.tamu.edu,Richard,POLMETH,"Market Dynamics, Policy Making, Social Conflict and Social Simulation, Agent-Based Modelling, Methods in General, Complex Systems",256
9/22/2012 11:46:14,Pajek and PajekXXL 3.06 (32 and 64 bit) now availabe,"Pajek 3.06 (among several other minor improvements) offers direct connection with VOSviewer (version 1.5.2 or higher).

See some simple examples at:

http://mrvar.fdv.uni-lj.si/pajek/exports/exports.htm",http://mrvar.fdv.uni-lj.si/pajek,Richard,SOCNET,"Methods in General, Social Networks",256
10/13/2012 10:35:20,Call for applications to participate in a workshop on Simulating the Social Processes of Science,"On Behalf of Bruce Edmonds: ""We are planning to submit an application for a Lorentz Centre workshop (http://www.lorentzcenter.nl/) on the topic of the Special Section of JASSS about a year ago on the Topic ""Simulating the Social Processes of Science"" (http://jasss.soc.surrey.ac.uk/14/4/14.html). If successful this will happen 7-11 April 2014 in the Netherlands. This is a very nice set-up with all food, accommodation laid on in the centre, leaving lots of time for discussion and collaboration.

We are looking for people who could contribute to this. In other words people who:
- Have done a simulation of a social aspect of science
- Are currently working on a simulation of a social aspect of science
- Has written about how to simulate a social aspect of science
- Is or could be involved in writing computer science tools to help with this
- Is a relevant philosopher, complexity science, science studies, visualisation expert (or similar)
- Has studied/observed how scientists interact
- Is planning on doing one of the above

If you are interested in participating, please read the details and apply! Deadline: November 10th 2012.""",http://cfpm.org/spos,Richard,OpenABM,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",257
10/13/2012 11:04:58,Call for Nominations: ACM SIGART Autonomous Agents Research Award 2013,"Nominations are solicited for the 2013 ACM SIGART Autonomous Agents Research Award. This award is made for excellence in research in the area of autonomous agents. It is intended to recognize researchers in autonomous agents whose current work is an important influence on the field. The award is an official ACM award, funded by an endowment created by ACM SIGART from the proceeds of previous Autonomous Agents conferences.  The recipient of the award will receive a monetary prize and a certificate, and will be invited to present a plenary talk at the AAMAS 2013 conference in St Paul, MN.

Anybody can make a nomination. Nominations should be made by email to the chair of the award committee, Michael Wooldridge (mjw@cs.ox.ac.uk),  and should consist of a short (< 1 page) statement that clearly  describes the research contributions that the individual has made  that merit the award, and how these contributions have influenced the field.",http://aamas2013.cs.umn.edu/,Richard,agents,"Agent-Based Modelling, Methods in General, Complex Systems",257
10/13/2012 11:11:13,IJAIT CFP special issue: Agents applied in health care,"In the attached web page you can find the CFP for a special issue of the JCR-listed journal IJAIT (International Journal on Artificial Intelligence Tools) on the topic of ""Agents applied in health care"". The submission deadline is November 30th. If you have the intention to submit a paper, please tell me so.",http://www.worldscientific.com/page/ijait/callforpapers,Richard,agents,"Agent-Based Modelling, Methods in General, Complex Systems",257
10/13/2012 11:13:22,Turin Educational Consortium travelling opportunities in Turin,"On behalf of Dott.ssa Lucia Hannau:

""I just wanted to let you know that the Turin Educational Consortium (TEC) http://turineducationalconsortium.blogspot.com/ offers long and short academic travelling opportunities in Turin (Italy) with seminars, guest speakers and of visits to local companies and studios. From food to fashion, walking through the history of the Italian nation, it's an
opportunity you and your students can't miss! Given the Turin's rich
cultural environment, students of all academic backgrounds will follow you! For more pictures and city events please visit our facebook page (link attached).

For further information please, e-mail me at lucyha19@gmail.com""",http://www.facebook.com/pages/Turin-Educational-Consortium/361954197176546?ref=hl,Richard,POLMETH,Methods in General,257
11/2/2012 9:56:15,The Nobel Prize in Economic Sciences,"The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2012 was awarded jointly to Alvin E. Roth and Lloyd S. Shapley ""for the theory of stable allocations and the practice of market design""",http://www.nobelprize.org/nobel_prizes/economics/laureates/2012/,Ozge,o.dilaverkalkan@surrey.ac.uk,"Spatial and Ecological-Economic issues, Market Dynamics",258
11/3/2012 13:20:28,GeoMason Cookbook work-in-progress is available,"On behalf of Mark Coletti (mcoletti@gmail.com):

I'm writing the GeoMason Cookbook that contains various ""recipes"" that correspond to common use cases involving reading, writing, or using geospatial data.  I still have a long ways to go, but there may be enough material that already exists to be useful for GeoMason users.  Interested folks can find the raw LaTeX file in ""mason/contrib/geomason/docs"" in the MASON subversion repository, which I periodically update.  However, you can get a snapshot of the Cookbook from the URL below.  I will strive to keep that up to date, but probably not as frequently as I do the subversion repository version.

I do welcome any comments either here or via private e-mail message.",http://cs.gmu.edu/~eclab/projects/mason/extensions/geomason/geomason.pdf,Richard,Mason-interest,"Spatial and Ecological-Economic issues, Agent-Based Modelling, Methods in General",258
11/3/2012 13:27:32,New R package Nopp: Nash Optimal Party Positions,"On behalf of Luigi Curini:

We are pleased to announce a new R package called Nopp 1.0.0 (Nash Optimal Party Positions).

Nopp enables to compute party/candidate ideological positions that correspond to a Nash Equilibrium along a one-dimensional space. It accommodates alternative motivations in (each) party strategy while allowing to estimate the uncertainty around their optimal positions through two different procedures (bootstrap and MC). We consider Nopp to be particularly useful for scholars studying electoral competition.",http://cran.r-project.org/web/packages/nopp/vignettes/nopp.pdf,Richard,POLMETH,"Policy Making, Societal Transitions, Agent-Based Modelling, Methods in General",258
11/3/2012 13:39:18,Invitation to access mobile datasets on MIT-Media Lab Reality Commons Data,"On behalf of Wen Dong (Human Dynamics Laboratory, MIT-Media Lab):

Dear Big-Data enthusiasts, 

Alex (Sandy) Pentland and the Human Dynamics Lab of the MIT Media Lab are pleased to announce the launch of the Reality Commons web portal: http://realitycommons.media.mit.edu

On Reality Commons, we release four mobile data sets, collected from 2004 onward, that contain the dynamics of several communities of about 100 people each. We invite researchers to propose and submit their own applications of the data to demonstrate the scientific and business values of the data sets, suggest how to meaningfully extend these experiments to larger populations, and to develop the math that fits agent-based or systems dynamics models to larger populations. 

As we aim to unlock the enormous potential of these data with your collaboration, you'll find README files and other tools to assist you in getting started with accessing and downloading the data.  

Inquiries about the Reality Commons and its data should be directed to the following: 
- For general questions about the website or research studies, please contact Todd Reid - tgreid@media.mit.edu 
- For technical questions and inquiries about the specific datasets, please contact Wen Dong - wdong@media.mit.edu",http://realitycommons.media.mit.edu,Richard,SOCNET,"Agent-Based Modelling, Methods in General, Complex Systems",258
11/3/2012 16:46:29,NetLogo 5.0.3 released,"The Center for Connected Learning and Computer-Based Modeling at
Northwestern University is pleased to announce the release of
NetLogo 5.0.3, available for free download.

NetLogo 5.0.3 includes a fix to NetLogo applets to make them compatible
with Java 7 on Mac OS X 10.7 and 10.8. A recent Software Update from
Apple makes Java 7 the default Java version for applets, so many more
users may now encounter the incompatibility in previous NetLogo versions.",http://ccl.northwestern.edu/netlogo/,Richard,,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",259
11/25/2012 13:37:17,Call for bids to host AAMAS 2015,"All correspondence regarding bids should be directed by email to the IFAAMAS Conference Committee Chair (Onn Shehory <onn@il.ibm.com>).

Bids should be made by individuals or small groups, with the backing of a host institution (typically a university or research center). Groups or individuals who are planning to submit a bid should notify Dr. Shehory of their intention as soon as possible.

- Now: Expression of interest and queries.
- January 14, 2013: Submission of final bid.
- January 15, 2013-February 28, 2013: Potential discussions with bidders; internal discussions in the IFAAMAS Board.
- March 1, 2013: Decision.
",,Richard,,,259
11/25/2012 13:41:53,Journal of Complex Networks,"Oxford University Press's new journal, ""Journal of Complex Networks"", is now live and accepting submissions.

You can submit papers at the attached web page.",http://www.oxfordjournals.org/our_journals/comnet/,Richard,SOCNET,"Agent-Based Modelling, Methods in General, Social Networks",259
1/4/2013 11:04:47,On-line SFI Course on Complexity,"Introduction to Complexity

Santa Fe Institute will be launching a series of MOOCs (Massive Open On-line Courses), covering the field of complex systems science. Our first course, Introduction to Complexity, will be an accessible introduction to the field, with no pre-requisites. You don't need a science or math background to take this introductory course; it simply requires an interest in the field and the willingness to participate in a hands-on approach to the subject.

In this eleven-week course, you'll learn about the tools used by complex systems scientists to understand, and sometimes to control, complex systems. The topics you'll learn about include dynamics, chaos, fractals, information theory, self-organization, agent-based modeling, and networks. You’ll also get a sense of how these topics fit together to help explain how complexity arises and evolves in nature, society, and technology.

Introduction to Complexity will be free and open to anyone. The instructor is Melanie Mitchell, External Professor at SFI, Professor of Computer Science at Portland State University, and author of the award-winning book, Complexity: A Guided Tour. The course will begin in early 2013.

Launch date: January 28, 2013",http://www.santafe.edu/mooc/subscribe,Ozge,o.dilaverkalkan@surrey.ac.uk,Complex Systems,260
1/5/2013 19:21:19,Google Plus Communities,"On behalf of Bruno Goncalves:

""As you might know, Google Plus has recently launched ""communities"" as online public discussion forums. Several have already sprung up
that are probably of interest to several of you:

Social Science https://plus.google.com/u/0/communities/117608563010550556043
Data Science and Public Health https://plus.google.com/u/0/communities/109572103057302114737

Data Data Data https://plus.google.com/u/0/communities/102488871779321291176
Network Science https://plus.google.com/u/0/communities/111579734672758735368""",,Richard,SOCNET,"Spatial and Ecological-Economic issues, Market Dynamics, Policy Making, Social Conflict and Social Simulation, Societal Transitions, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",260
1/5/2013 19:35:50,Survey on Agent-Based Modeling and education,"On behalf of Marco Janssen, Arizona State University:

""As part of a NSF sponsored workshop on education and agent-based modeling we conduct a brief online survey on your experience on this topic. This survey will take 5 to 10 minutes to complete. All replies are anonymous and will be treated confidentially. The results will be shared on the www.openabm.org website.

Simply click on the link below, or cut and paste the attached URL into your browser to access the survey.

Thank you in advance, your feedback is very valuable to us.""",http://asupublicprograms.us.qualtrics.com/SE/?SID=SV_6hWlX9FF3zLuHad,Richard,Repast-interest,"Agent-Based Modelling, Methods in General, Complex Systems",260
1/5/2013 19:38:58,"""Invite Me"" proposals for MASON Workshop, Washington DC","On behalf of Sean Luke, George Mason University:

The workshop will be held:
	WHERE:	George Mason University Campus, Fairfax VA (suburb of Washington, DC)
	WHEN:	June 15-16, 2013 (Saturday and Sunday)
	COST:	We'll pay for your flight, transportation, and hotel costs.

GMU is hosting an invitation-only NSF-sponsored workshop on future directions for the MASON multiagent systems toolkit.  We will pay for ALL of your flight, transportation, and hotel costs.  The goal of the workshop is to solicit community feedback on future directions for MASON which we would then use in a proposal to NSF.  Think about what's missing in MASON that you would dearly like to see.  Where should MASON be headed?

A single email message would suffice.  Or send a PDF if you want to show of pretty pictures.  Don't sweat the proposal, just send us something.  Submit the request to:

TO:		mason-help@cs.gmu.edu
SUBJECT:	Mason Workshop Proposal
DEADLINE FOR SUBMISSION: Please submit proposals before February 1, 2013.  After that we'll take proposals only if we have room.",,Richard,Mason-interest,"Agent-Based Modelling, Methods in General, Complex Systems",260
2/8/2013 11:15:48,New Economics Journal,"The International Journal of Computational Economics and Econometrics 

(IJCEE)

IJCEE  is a new Economics Journal from Inderscience, a dynamic leading independent journal publisher. IJCEE explores the intersection of economics, econometrics and computation. IJCEE  investigates the application of recent computational techniques to all  branches of economic modelling, both theoretical and empirical.

IJCEE  aims at an international and multidisciplinary standing, promoting rigorous  quantitative examination of relevant economic issues and policy analyses. 

The journal will be introduced at an event in Rome on 28 February 2013, where, among other speakers, Federico Cecconi and Mauro Gallegati will talk about uses of ABM in economics.

Info/Registration:federico.cecconi@istc.cnr.it

",http://www.inderscience.com/jhome.php?jcode=IJCEE,Ozge,o.dilaverkalkan@surrey.ac.uk,"Spatial and Ecological-Economic issues, Agent-Based Modelling",261
2/9/2013 20:55:58,Dataset of 13 billion clicks available,"To foster the study of the structure and dynamics of Web traffic
networks, we are making available to the research community a large
Click Dataset of about 13 billion HTTP requests collected at Indiana
University. During about seven months of collection in 2006-2007, our
system generated data at a rate of about 60 million requests per day,
or about 30 GB/day of raw data. We hope that this data will help
develop a better understanding of user behavior online and create more
realistic models of Web traffic. The potential applications of this
data include improved designs for networks, sites, and server
software; more accurate forecasting of traffic trends; classification
of sites based on the patterns of activity they inspire; and improved
ranking algorithms for search results. The data was collected by Mark Meiss.", http://cnets.indiana.edu/groups/nan/webtraffic/click-dataset,Richard,SOCNET,"Methods in General, Complex Systems",261
2/9/2013 21:01:36,The Internet at 30,"Barry Wellman spent an hour the morning of Jan 9 on Wisconsin Public Radio (""The Joy Cardin Show"") discussing ""The Internet at 30"", centered around networked individualism, the turn to social networks, and the changing nature of community.", http://wpr.org/ideas/noteslist_idcall.cfm?noteslist=160068 ,Richard,SOCNET,"Agent-Based Modelling, Methods in General, Complex Systems, Social Networks",261
2/11/2013 12:23:11,GeoMason 1.5 and GeoMason Cookbook 0.1 released,"- Bug fixes with regards to clipping window in GeomVectorFieldPortrayal
- GeomVectorField now more consistently uses MasonGeometry instead of JTS Geometry in interface
- Eliminated 3rd part dependency for sickStudents demo
- Added ability to update spatial index to GeomVectorField for dynamic fields (i.e., fields with moving geometry)
- GeomVectorField.getObjectsWithinDistance() now properly does second pass of objects returned from spatial index
- MasonGeometry toString() now returns meaningful geometry information
- Added GeoMason Cookbook LaTeX/PDF in docs
- Makefile by default now makes demos, too, instead of just src jar
- Minor bug fixes and speedups",http://cs.gmu.edu/~eclab/projects/mason/extensions/geomason/,Richard,Mason-interest,"Spatial and Ecological-Economic issues, Agent-Based Modelling, Methods in General, Complex Systems",261
2/11/2013 12:42:26,Research Grants to Study Governors,"The Center on the American Governor, a unit of the Eagleton Institute
of Politics at Rutgers University, would appreciate your help in
announcing a call for proposals with the program theme: The
American Governor: Politics, Policy, Power and Leadership.  These
awards, of up to $5,000 each, are available to early-career faculty
and researchers (no more than 8 years post-doctorate) who are employed by degree-granting colleges/universities and are open to all
substantive and methodological research that focuses on American
governors.",http://governors.rutgers.edu/usgov/Grants-2013.php,Richard,POLMETH,"Policy Making, Agent-Based Modelling, System Dynamics, Methods in General, Game Theory, Complex Systems, Social Networks",261
